Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41
com.samsung.shealth.sleep;6261011;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
original_efficiency;mental_recovery;factor_01;factor_02;factor_03;factor_04;factor_05;factor_06;factor_07;factor_08;factor_09;factor_10;has_sleep_data;combined_id;sleep_type;data_version;physical_recovery;original_wake_up_time;movement_awakening;original_bed_time;goal_bed_time;quality;extra_data;goal_wake_up_time;sleep_cycle;efficiency;sleep_score;sleep_duration;com.samsung.health.sleep.create_sh_ver;com.samsung.health.sleep.start_time;com.samsung.health.sleep.custom;com.samsung.health.sleep.modify_sh_ver;com.samsung.health.sleep.update_time;com.samsung.health.sleep.create_time;com.samsung.health.sleep.time_offset;com.samsung.health.sleep.deviceuuid;com.samsung.health.sleep.comment;com.samsung.health.sleep.pkg_name;com.samsung.health.sleep.end_time;com.samsung.health.sleep.datauuid;
;60.0;19;52;9;20;42;458;149;2;17;0;0;;-1;4;62.0;;19.0;;;;d0ab58b9-4021-4afd-96ef-663d08f106f9.extra_data.json;;6;90.0;64;458;;2023-10-20 01:20:00.000;;;2023-10-20 09:00:29.146;2023-10-20 09:00:09.838;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-20 08:58:00.000;d0ab58b9-4021-4afd-96ef-663d08f106f9;
;48.0;52;68;7;22;65;501;182;2;35;0;0;;-1;4;75.0;;24.0;;;;e006bb8e-369b-41cf-8a04-ed89eaf7ab01.extra_data.json;;4;87.0;66;501;;2023-10-21 03:03:00.000;;;2023-10-21 11:24:56.552;2023-10-21 11:24:34.862;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-21 11:24:00.000;e006bb8e-369b-41cf-8a04-ed89eaf7ab01;
;35.0;67;67;5;15;37;415;170;4;14;0;0;;-1;4;73.0;;15.0;;;;fe68caa3-3267-4727-8403-0fd18d4dc3ff.extra_data.json;;4;91.0;77;415;;2023-10-22 04:52:00.000;;;2023-10-22 11:52:57.501;2023-10-22 11:52:46.222;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-22 11:47:00.000;fe68caa3-3267-4727-8403-0fd18d4dc3ff;
;88.0;23;23;14;2;32;438;176;0;12;0;0;;-1;4;54.0;;18.0;;;;ae06853e-2940-4a7f-b5ba-bdf112b53c54.extra_data.json;;4;92.0;78;438;;2023-10-23 01:27:00.000;;;2023-10-23 08:45:32.178;2023-10-23 08:45:15.693;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-23 08:45:00.000;ae06853e-2940-4a7f-b5ba-bdf112b53c54;
;71.0;48;48;29;9;62;442;175;1;46;0;0;;-1;4;66.0;;41.0;;;;e988aa66-e492-46e7-85f3-c53532f7a386.extra_data.json;;4;85.0;70;442;;2023-10-24 01:34:00.000;;;2023-10-24 09:00:30.091;2023-10-24 09:00:10.622;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-24 08:56:00.000;e988aa66-e492-46e7-85f3-c53532f7a386;
;70.0;32;36;17;5;50;283;205;0;29;0;0;a4d5b270-5de7-4303-9ec6-e57cb6796e41;-1;4;47.0;;36.0;;;;ccac3537-615c-48a9-b98d-1b1042d1c08b.extra_data.json;;1;82.0;63;283;;2023-10-25 01:22:00.000;;;2023-10-25 08:45:18.841;2023-10-25 06:13:53.099;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-25 06:05:00.000;ccac3537-615c-48a9-b98d-1b1042d1c08b;
;73.0;21;21;4;2;16;131;117;0;13;0;0;a4d5b270-5de7-4303-9ec6-e57cb6796e41;-1;4;36.0;;26.0;;;;1627e0f9-65c5-43de-9a24-935ecd1dcd73.extra_data.json;;1;87.0;70;131;;2023-10-25 06:34:00.000;;;2023-10-25 08:45:18.904;2023-10-25 08:45:14.543;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-25 08:45:00.000;1627e0f9-65c5-43de-9a24-935ecd1dcd73;
;76.0;19;28;11;9;50;443;110;1;23;0;0;;-1;4;58.0;;26.0;;;;043ca650-333d-431a-a084-9f4a79bea6de.extra_data.json;;5;88.0;71;443;;2023-10-26 01:22:00.000;;;2023-10-26 08:45:32.219;2023-10-26 08:45:15.715;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-26 08:45:00.000;043ca650-333d-431a-a084-9f4a79bea6de;
;71.0;3;26;1;9;19;298;46;1;10;0;0;e4e1f212-a3e7-45cd-9a9c-9d8caa24411a;-1;4;41.0;;12.0;;;;8aae3f4f-851c-4ab6-8b32-daca6b7dc733.extra_data.json;;4;93.0;62;298;;2023-10-27 01:19:00.000;;;2023-10-28 10:14:37.320;2023-10-27 06:22:22.617;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-27 06:17:00.000;8aae3f4f-851c-4ab6-8b32-daca6b7dc733;
;46.0;12;12;8;4;31;167;118;3;18;0;0;e4e1f212-a3e7-45cd-9a9c-9d8caa24411a;-1;4;28.0;;36.0;;;;a8e282ab-7f6e-40de-a5df-e99fa77fea64.extra_data.json;;2;81.0;58;167;;2023-10-27 06:26:00.000;;;2023-10-28 10:14:37.408;2023-10-27 09:15:11.346;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-27 09:13:00.000;a8e282ab-7f6e-40de-a5df-e99fa77fea64;
;53.0;63;72;15;12;61;473;323;2;42;0;0;;-1;4;70.0;;26.0;;;;ad4b017e-4d12-4b21-87bd-843a2bcd3432.extra_data.json;;3;87.0;71;473;;2023-10-28 02:17:00.000;;;2023-10-28 10:14:37.540;2023-10-28 10:13:26.525;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-28 10:10:00.000;ad4b017e-4d12-4b21-87bd-843a2bcd3432;
;53.0;10;59;0;12;23;299;57;2;13;0;0;eca35d43-c756-4221-8262-44064ffafd78;-1;4;57.0;;12.0;;;;6412339b-912c-4cbd-a967-975495fcacce.extra_data.json;;3;92.0;65;299;;2023-10-29 02:24:00.000;;;2023-10-29 09:49:27.617;2023-10-29 07:41:07.512;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-29 07:23:00.000;6412339b-912c-4cbd-a967-975495fcacce;
;74.0;26;26;11;1;12;135;135;0;3;0;0;eca35d43-c756-4221-8262-44064ffafd78;-1;4;40.0;;19.0;;;;fd9c14c7-122a-4bbc-8b95-49a7f154095a.extra_data.json;;1;91.0;67;135;;2023-10-29 07:32:00.000;;;2023-10-29 09:49:27.674;2023-10-29 09:49:22.990;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-29 09:47:00.000;fd9c14c7-122a-4bbc-8b95-49a7f154095a;
;67.0;72;77;15;3;73;485;190;2;46;0;0;;-1;4;80.0;;32.0;;;;3a38c909-065b-43e6-9a51-0e9fdfb6fb2e.extra_data.json;;4;84.0;76;485;;2023-10-30 01:05:00.000;;;2023-10-30 09:15:30.649;2023-10-30 09:15:19.140;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-30 09:10:00.000;3a38c909-065b-43e6-9a51-0e9fdfb6fb2e;
;20.0;67;89;2;40;74;524;127;5;39;0;0;;-1;4;90.0;;23.0;;;;eecc1320-9ead-434e-bb01-cfecebf69485.extra_data.json;;8;85.0;63;524;;2023-10-31 00:57:00.000;;;2023-10-31 09:44:01.167;2023-10-31 09:43:42.325;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-10-31 09:41:00.000;eecc1320-9ead-434e-bb01-cfecebf69485;
;78.0;40;41;11;7;43;486;160;1;23;0;0;;-1;4;67.0;;20.0;;;;ec6f116d-3451-45da-9bd9-c1ed391ef81d.extra_data.json;;5;91.0;72;486;;2023-11-01 01:14:00.000;;;2023-11-01 09:23:32.055;2023-11-01 09:23:11.397;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-01 09:20:00.000;ec6f116d-3451-45da-9bd9-c1ed391ef81d;
;72.0;27;27;44;3;53;237;208;0;43;0;0;087ec776-a8be-466c-a1d3-1101d0d14690;-1;4;40.0;;62.0;;;;42cebd39-d565-4273-94ce-a975f7e7e01b.extra_data.json;;1;77.0;61;237;;2023-11-02 02:42:00.000;;;2023-11-02 10:27:37.268;2023-11-02 06:42:56.386;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-02 06:39:00.000;42cebd39-d565-4273-94ce-a975f7e7e01b;
;53.0;0;31;7;17;25;169;72;1;13;0;0;087ec776-a8be-466c-a1d3-1101d0d14690;-1;4;35.0;;32.0;;;;20bd347c-093e-4bf1-a499-4a055786d55f.extra_data.json;;2;85.0;51;169;;2023-11-02 07:24:00.000;;;2023-11-02 10:27:37.342;2023-11-02 10:27:28.541;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-02 10:13:00.000;20bd347c-093e-4bf1-a499-4a055786d55f;
;65.0;20;79;4;10;42;468;82;1;20;0;0;;-1;6;73.0;;18.0;;;;1163c286-2914-4813-bd5d-68459d28e651.extra_data.json;;3;91.0;88;468;;2023-11-03 02:21:00.000;;;2023-11-03 10:15:19.047;2023-11-03 10:14:56.008;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-03 10:09:00.000;1163c286-2914-4813-bd5d-68459d28e651;
;13.0;25;85;16;47;87;543;96;4;63;0;0;;-1;6;80.0;2023-11-04 10:45:00.000;44.0;2023-11-04 01:36:00.000;;;b051dfa8-a663-4861-9584-100563b3d7d5.extra_data.json;;6;83.0;51;543;;2023-11-04 01:36:00.000;;;2023-11-04 10:45:33.801;2023-11-04 10:45:13.194;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-04 10:39:00.000;b051dfa8-a663-4861-9584-100563b3d7d5;
;77.0;72;81;22;8;74;492;195;0;49;0;0;;-1;6;80.0;2023-11-05 11:14:00.000;36.0;2023-11-05 02:48:00.000;;;b1c0c29d-e2ff-4e90-b52a-4ee2e5f7105a.extra_data.json;;3;84.0;87;492;;2023-11-05 02:48:00.000;;;2023-11-05 11:15:00.685;2023-11-05 11:14:50.657;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-05 11:00:00.000;b1c0c29d-e2ff-4e90-b52a-4ee2e5f7105a;
;70.0;31;55;2;15;54;472;104;1;23;0;0;;-1;6;71.0;;18.0;;;;041e50a3-a041-42c9-8219-3ac7dbbba73c.extra_data.json;;5;88.0;87;472;;2023-11-06 01:53:00.000;;;2023-11-06 09:45:26.175;2023-11-06 09:45:14.678;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-06 09:45:00.000;041e50a3-a041-42c9-8219-3ac7dbbba73c;
;66.0;29;29;3;9;24;267;93;1;6;0;0;dff93d6c-057e-458d-a4d4-33dde9587d18;-1;6;50.0;2023-11-07 06:14:00.000;14.0;2023-11-07 01:34:00.000;;;44ffc044-279b-4d4e-a3b3-b3114417e95b.extra_data.json;;3;91.0;56;267;;2023-11-07 01:34:00.000;;;2023-11-07 11:57:08.345;2023-11-07 06:21:49.930;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-07 06:01:00.000;44ffc044-279b-4d4e-a3b3-b3114417e95b;
;73.0;21;21;10;2;12;189;189;0;5;0;0;dff93d6c-057e-458d-a4d4-33dde9587d18;-1;6;34.0;2023-11-07 10:13:00.000;14.0;2023-11-07 06:30:00.000;;;dc67e861-6b87-4873-aeac-dd17386dbd0c.extra_data.json;;1;93.0;53;189;;2023-11-07 06:30:00.000;;;2023-11-07 11:57:08.381;2023-11-07 10:13:08.381;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-07 09:39:00.000;dc67e861-6b87-4873-aeac-dd17386dbd0c;
;78.0;37;47;1;2;24;410;122;1;4;0;0;;-1;6;65.0;;8.0;;;;4adeffc3-6498-408f-8807-9e19ef7cf610.extra_data.json;;4;94.0;62;410;;2023-11-08 03:40:00.000;;;2023-11-08 10:30:30.150;2023-11-08 10:30:16.586;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-08 10:30:00.000;4adeffc3-6498-408f-8807-9e19ef7cf610;
;85.0;26;52;7;10;33;407;105;0;7;0;0;;3;6;63.0;;16.0;;;;d827b745-24ad-44ed-86ed-cbb886247afa.extra_data.json;;5;91.0;59;407;;2023-11-09 03:15:00.000;;;2023-11-09 18:24:08.024;2023-11-09 10:05:42.501;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-09 10:02:00.000;d827b745-24ad-44ed-86ed-cbb886247afa;
;64.0;61;61;12;11;27;411;184;1;8;0;0;;-1;6;69.0;;15.0;;;;bff3971f-824c-4b7a-bee3-d114c0c3b43c.extra_data.json;;3;93.0;59;411;;2023-11-10 02:08:00.000;;;2023-11-10 09:00:54.449;2023-11-10 09:00:42.991;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-10 08:59:00.000;bff3971f-824c-4b7a-bee3-d114c0c3b43c;
;78.0;30;49;21;7;51;427;245;0;32;0;0;;-1;6;59.0;2023-11-11 09:34:00.000;28.0;2023-11-11 02:20:00.000;;;f459e056-faf2-4c65-a14b-a2f305cb8e01.extra_data.json;;3;88.0;83;427;;2023-11-11 02:20:00.000;;;2023-11-11 09:42:42.929;2023-11-11 09:42:18.115;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-11 09:27:00.000;f459e056-faf2-4c65-a14b-a2f305cb8e01;
;51.0;74;110;8;29;58;488;211;1;34;0;0;;-1;6;85.0;;23.0;;;;b6367f1b-623a-4208-b10d-66e0e5a758db.extra_data.json;;4;88.0;85;488;;2023-11-12 03:24:00.000;;;2023-11-12 11:33:09.222;2023-11-12 11:32:57.830;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-12 11:32:00.000;b6367f1b-623a-4208-b10d-66e0e5a758db;
;66.0;29;48;34;9;64;428;270;1;46;0;0;;-1;6;58.0;2023-11-13 09:14:00.000;38.0;2023-11-13 02:02:00.000;;;0ce78e01-1d6d-4e77-a30f-aa4318587f47.extra_data.json;;3;85.0;80;428;;2023-11-13 02:02:00.000;;;2023-11-13 09:14:28.962;2023-11-13 09:14:09.865;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-13 09:10:00.000;0ce78e01-1d6d-4e77-a30f-aa4318587f47;
;86.0;30;57;3;4;43;472;95;1;17;0;0;;3;6;72.0;;16.0;;;;cee6e92f-6db4-4cf7-806c-89c53f2cec4b.extra_data.json;;6;90.0;89;472;;2023-11-14 01:21:00.000;;;2023-11-14 13:13:14.415;2023-11-14 09:15:09.529;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-14 09:13:00.000;cee6e92f-6db4-4cf7-806c-89c53f2cec4b;
;44.0;50;52;12;16;102;476;164;3;83;0;0;;-1;6;71.0;;46.0;;;;8f83a8a4-7655-4bb6-bb43-cceea19096c5.extra_data.json;;4;78.0;82;476;;2023-11-15 01:28:00.000;;;2023-11-15 09:24:47.871;2023-11-15 09:24:35.570;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-15 09:24:00.000;8f83a8a4-7655-4bb6-bb43-cceea19096c5;
;58.0;58;80;10;12;47;495;151;2;20;0;0;;-1;6;81.0;;20.0;;;;061d4a9b-d8c4-4a1b-b47f-46ff3ae9abd1.extra_data.json;;4;90.0;88;495;;2023-11-16 00:52:00.000;;;2023-11-16 09:08:06.891;2023-11-16 09:07:53.045;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-16 09:07:00.000;061d4a9b-d8c4-4a1b-b47f-46ff3ae9abd1;
;21.0;18;51;8;29;77;461;67;4;49;0;0;;-1;6;68.0;;39.0;;;;1dde047a-392f-4b84-af45-ea76e2c61ddd.extra_data.json;;4;83.0;79;461;;2023-11-17 01:25:00.000;;;2023-11-17 09:13:14.773;2023-11-17 09:12:53.193;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-17 09:06:00.000;1dde047a-392f-4b84-af45-ea76e2c61ddd;
;69.0;4;20;13;16;48;402;100;1;12;0;0;;-1;6;47.0;2023-11-18 10:56:00.000;28.0;2023-11-18 04:04:00.000;;;e9575e23-0dd3-4fab-800a-b9ba0d15248c.extra_data.json;;5;88.0;46;402;;2023-11-18 04:04:00.000;;;2023-11-18 11:00:36.425;2023-11-18 11:00:16.137;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-18 10:46:00.000;e9575e23-0dd3-4fab-800a-b9ba0d15248c;
;40.0;45;45;18;15;55;479;242;3;31;0;0;;-1;6;65.0;;25.0;;;;7a12bc9f-7e29-48f0-af8f-a8e8d8d08236.extra_data.json;;3;88.0;79;479;;2023-11-19 03:01:00.000;;;2023-11-19 11:02:29.729;2023-11-19 11:02:17.713;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-19 11:00:00.000;7a12bc9f-7e29-48f0-af8f-a8e8d8d08236;
;54.0;5;48;2;21;64;425;67;2;49;0;0;;-1;6;57.0;2023-11-20 09:00:00.000;30.0;2023-11-20 01:49:00.000;;;0ff77316-bfc7-4d5c-8d7e-fcb294b25b27.extra_data.json;;5;84.0;81;425;;2023-11-20 01:49:00.000;;;2023-11-20 09:00:42.155;2023-11-20 09:00:25.451;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-20 08:54:00.000;0ff77316-bfc7-4d5c-8d7e-fcb294b25b27;
;61.0;15;25;30;14;49;457;227;1;20;0;0;;3;6;54.0;;28.0;;;;4f7223eb-d3aa-4a59-8150-f3a9c2195694.extra_data.json;;3;89.0;80;457;;2023-11-21 01:28:00.000;;;2023-11-21 12:02:08.352;2023-11-21 09:06:32.709;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-21 09:05:00.000;4f7223eb-d3aa-4a59-8150-f3a9c2195694;
;65.0;21;21;6;10;42;400;131;2;20;0;0;;-1;6;52.0;;20.0;;;;1b293b17-54ef-4271-9a07-4167dae8bd95.extra_data.json;;5;89.0;49;400;;2023-11-22 02:25:00.000;;;2023-11-22 09:05:47.365;2023-11-22 09:05:30.847;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-22 09:05:00.000;1b293b17-54ef-4271-9a07-4167dae8bd95;
;70.0;14;43;3;0;18;181;45;1;7;0;0;95d00a77-aa65-4512-9cbd-ac59439222c0;-1;6;54.0;2023-11-23 06:01:00.000;20.0;2023-11-23 02:45:00.000;;;6e34d1ba-a0d1-401e-873b-df922cfb5e52.extra_data.json;;2;90.0;56;181;;2023-11-23 02:45:00.000;;;2023-11-23 09:18:52.100;2023-11-23 06:20:28.038;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-23 05:46:00.000;6e34d1ba-a0d1-401e-873b-df922cfb5e52;
;76.0;0;15;9;4;18;161;73;0;6;0;0;95d00a77-aa65-4512-9cbd-ac59439222c0;-1;6;25.0;2023-11-23 09:12:00.000;27.0;2023-11-23 06:25:00.000;;;6ba5e151-ad20-4ea5-8b43-98643538563f.extra_data.json;;2;88.0;42;161;;2023-11-23 06:25:00.000;;;2023-11-23 09:18:52.158;2023-11-23 09:18:46.106;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-23 09:06:00.000;6ba5e151-ad20-4ea5-8b43-98643538563f;
;46.0;31;46;3;29;68;470;80;3;44;0;0;;-1;6;72.0;;28.0;;;;f959de1e-2e53-496a-9a59-c2f350841c1e.extra_data.json;;7;85.0;79;470;;2023-11-24 01:18:00.000;;;2023-11-24 09:10:51.714;2023-11-24 09:10:35.478;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-24 09:08:00.000;f959de1e-2e53-496a-9a59-c2f350841c1e;
;57.0;66;66;8;13;42;469;201;3;22;0;0;;-1;6;74.0;;18.0;;;;aa3297c6-e185-44e3-a405-ccffb5885686.extra_data.json;;6;91.0;86;469;;2023-11-25 03:21:00.000;;;2023-11-25 11:15:28.938;2023-11-25 11:15:12.801;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-25 11:10:00.000;aa3297c6-e185-44e3-a405-ccffb5885686;
;4.0;53;62;10;51;79;553;210;4;58;0;0;;-1;6;77.0;;30.0;;;;d646bfa4-270c-40b7-97e1-8671c5889ddc.extra_data.json;;5;85.0;52;553;;2023-11-26 02:32:00.000;;;2023-11-26 11:46:50.520;2023-11-26 11:46:33.304;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-26 11:45:00.000;d646bfa4-270c-40b7-97e1-8671c5889ddc;
;58.0;67;67;7;12;48;401;161;2;22;0;0;;-1;6;73.0;2023-11-27 08:50:00.000;22.0;2023-11-27 02:01:00.000;;;fed859f7-56d2-4932-b63e-9b2a283a1f29.extra_data.json;;4;88.0;57;401;;2023-11-27 02:01:00.000;;;2023-11-27 08:50:43.431;2023-11-27 08:50:29.923;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-27 08:42:00.000;fed859f7-56d2-4932-b63e-9b2a283a1f29;
;69.0;18;37;2;6;15;239;62;1;8;0;0;40865106-389f-4b54-9c1c-5d595646115e;-1;6;51.0;2023-11-28 04:39:00.000;13.0;2023-11-28 00:32:00.000;;;aaba1186-1ac9-492d-b99b-4744636680d5.extra_data.json;;3;93.0;58;239;;2023-11-28 00:32:00.000;;;2023-11-28 09:00:24.608;2023-11-28 04:48:10.441;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-28 04:31:00.000;aaba1186-1ac9-492d-b99b-4744636680d5;
;75.0;0;0;7;0;7;84;84;0;3;0;0;40865106-389f-4b54-9c1c-5d595646115e;-1;6;8.0;;20.0;;;;8957433d-0610-42eb-94e2-b93213d23549.extra_data.json;;1;91.0;37;84;;2023-11-28 07:36:00.000;;;2023-11-28 09:00:24.717;2023-11-28 09:00:20.676;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-28 09:00:00.000;8957433d-0610-42eb-94e2-b93213d23549;
;51.0;49;54;3;14;47;458;137;2;20;0;0;;-1;6;72.0;;17.0;;;;4145d167-a697-41ff-8658-7f92df1065a2.extra_data.json;;3;89.0;85;458;;2023-11-29 01:06:00.000;;;2023-11-29 08:45:29.804;2023-11-29 08:45:13.004;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-29 08:44:00.000;4145d167-a697-41ff-8658-7f92df1065a2;
;61.0;25;95;5;19;56;455;81;2;32;0;0;;-1;6;79.0;;26.0;;;;9abcec17-c617-4ae5-b852-05927ef3d789.extra_data.json;;6;87.0;83;455;;2023-11-30 01:15:00.000;;;2023-11-30 08:50:49.261;2023-11-30 08:50:38.250;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-11-30 08:50:00.000;9abcec17-c617-4ae5-b852-05927ef3d789;
;68.0;24;67;7;12;55;446;97;1;28;0;0;;-1;6;70.0;2023-12-01 08:45:00.000;26.0;2023-12-01 00:56:00.000;;;5182a5a4-4171-4b97-bd68-e9b0c94f8130.extra_data.json;;4;87.0;85;446;;2023-12-01 00:56:00.000;;;2023-12-01 08:48:22.271;2023-12-01 08:48:07.730;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-01 08:22:00.000;5182a5a4-4171-4b97-bd68-e9b0c94f8130;
;67.0;48;54;23;8;67;479;221;1;37;0;0;;-1;6;68.0;;32.0;;;;afc2350a-0c90-40e2-ad07-982ca2e6d136.extra_data.json;;3;86.0;82;479;;2023-12-02 03:13:00.000;;;2023-12-02 11:15:47.936;2023-12-02 11:15:31.901;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-02 11:12:00.000;afc2350a-0c90-40e2-ad07-982ca2e6d136;
90.0;57.0;11;15;10;18;39;392;172;1;23;0;0;;3;6;46.0;2023-12-03 11:18:00.000;22.0;2023-12-03 04:41:00.000;;;b2202c1d-9c44-4141-8ee3-c9c3bb97b2c3.extra_data.json;;3;90.0;46;392;;2023-12-03 04:41:00.000;;;2023-12-03 14:15:29.373;2023-12-03 11:26:43.940;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-03 11:13:00.000;b2202c1d-9c44-4141-8ee3-c9c3bb97b2c3;
;40.0;38;47;5;15;41;416;143;3;22;0;0;;-1;6;64.0;;19.0;;;;3cdf2ceb-6b51-4920-8535-72756d0a4885.extra_data.json;;3;90.0;54;416;;2023-12-04 01:53:00.000;;;2023-12-04 08:52:53.526;2023-12-04 08:52:37.547;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-04 08:49:00.000;3cdf2ceb-6b51-4920-8535-72756d0a4885;
;87.0;36;46;4;8;57;480;93;0;33;0;0;;-1;6;73.0;;23.0;;;;f1f44bda-36e0-4f0e-9afc-ce11be510ad5.extra_data.json;;5;88.0;84;480;;2023-12-05 00:45:00.000;;;2023-12-05 08:48:45.501;2023-12-05 08:48:24.588;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-05 08:45:00.000;f1f44bda-36e0-4f0e-9afc-ce11be510ad5;
;66.0;57;58;23;14;68;487;254;1;42;0;0;;-1;6;70.0;;32.0;;;;bd66fc13-f38d-4bd5-b6cc-562542e20434.extra_data.json;;4;86.0;84;487;;2023-12-06 00:38:00.000;;;2023-12-06 08:45:51.165;2023-12-06 08:45:37.814;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-06 08:45:00.000;bd66fc13-f38d-4bd5-b6cc-562542e20434;
;59.0;55;74;7;16;40;397;171;1;21;0;0;;-1;6;71.0;2023-12-07 08:30:00.000;19.0;2023-12-07 01:45:00.000;;;1025a20e-96f4-4142-82dc-98574aaea983.extra_data.json;;3;89.0;57;397;;2023-12-07 01:45:00.000;;;2023-12-07 11:48:57.567;2023-12-07 08:30:20.207;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-07 08:22:00.000;1025a20e-96f4-4142-82dc-98574aaea983;
;77.0;49;55;32;8;60;467;202;1;40;0;0;;-1;6;68.0;;37.0;;;;13ae8bf8-61a3-4a98-b2b1-ed160f0840ef.extra_data.json;;5;87.0;82;467;;2023-12-08 00:56:00.000;;;2023-12-08 08:45:36.229;2023-12-08 08:45:21.003;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-08 08:43:00.000;13ae8bf8-61a3-4a98-b2b1-ed160f0840ef;
;61.0;24;40;2;14;41;406;63;2;12;0;0;8b268bee-a488-422a-8039-63e7a0608303;-1;6;66.0;;16.0;;;;6a82d4c8-6698-4448-8219-4b21ef8a7043.extra_data.json;;5;89.0;52;406;;2023-12-09 01:57:00.000;;;2023-12-09 10:02:30.658;2023-12-09 08:48:18.778;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-09 08:43:00.000;6a82d4c8-6698-4448-8219-4b21ef8a7043;
;70.0;0;14;0;0;0;32;0;0;0;0;0;8b268bee-a488-422a-8039-63e7a0608303;-1;6;47.0;;0.0;;;;f2fbeba9-2c87-40c9-abc8-605880fbc851.extra_data.json;;0;100.0;47;32;;2023-12-09 09:28:00.000;;;2023-12-09 10:02:30.708;2023-12-09 10:02:27.610;UTC-0300;5DkUXOKlpz;;com.sec.android.app.shealth;2023-12-09 10:00:00.000;f2fbeba9-2c87-40c9-abc8-605880fbc851;
